txHash,blockTimeUnix,changeType,ISC Balance Change,prevBalance,newBalance
5x4TJyuLcBFZvjwCdvsJfWtadZiDLr8WqXtb7o23p8a44A61W4anDJQxDCNciRDXPiUdpp7TAzFAdD9NdNySK6HL,1680147749,dec,-3.21301,13024.465403,13021.252393
2rivps7jznaMVpGhQ3PLvtDfzhsh3TBetoWzxmDG5pEDWfV8vU9ixWqd8ffo62Dug1UP6PWaVR2byqgAJSPojotK,1680147749,dec,-3.212971,13021.252393,13018.039422
4H1U4QKuxDxjMwF5u6pWU2XnobpAaf54TDNfYFhHQEpyWnFCQfkLxEmg2Bk34Gr7vwz5vCS687XoWNAaZ6GCKMmW,1680147590,inc,179.500376,12848.178077,13027.678453
5BbJiJdykoAenHtmFdfwNEwDXJ2pDHYjB4RG294qZrbN9YJTt2bkMgZtdJBTVvTqEdfbMP1fQSCgSPvEUPESQesr,1680147181,inc,1.923288,12846.254789,12848.178077
3YXuVgZ4XV38NeHNurVq5B3qSamFY8fPj25t9xULBTXvK1mpQo7hC6gGWpw4r1wBjq4njMn8n5cgFnCzpEHsenqe,1680147172,inc,1.526702,12844.728087,12846.254789
5ig5Fu59H4JPBGTmoZ7ojfobT1vPbFUXaCXAwbNby4U88A82NktbST3MwDHY215fT7ReyWfuVm5taz5BFyWPt1j9,1680147137,dec,-51.378335,12896.106422,12844.728087
5CTEwGJ1ZUvm9E74SDmdGk2v795ZKTLpob5HvfKiu8v91oV5w4MvseqDNuCmbeXNUspeyZuDvSE34KQ6iXezuEVK,1680147068,inc,1.920187,12894.186235,12896.106422
5S5A3Dg4jTFUChY5ZaWFWAXgbtmmCoHdheEhdKdrw4oFVtPcw6XM8ZkY7ZCqqLeyEZggi7DZ9gNSm5RLCJYEkyx7,1680147060,inc,1.921694,12892.264541,12894.186235
3WM4FeCdvtGxfRggZijdzgt8VW7BbkXFcZUAsJyYUGmq9UpPonxLYV13DT51YpNeXb2EU3joNDhJ6wFbYihJyDDG,1680146817,inc,1.925734,12890.338807,12892.264541
4gpfaJHKkpPtHRjCxyotX4TeeaNFcGDNwd3qec2N8W6nkGEKHkTiZH6WwQkhLk9LqTrCvBytVHLmRoecLnwtUrrh,1680146788,inc,102.891327,12787.44748,12890.338807
1291RnfNSSBTwnxkdQ39UNnQ2qwEcn69vmBDbhwo46Cjf62JkxhFD6ymThme3pAfBd193cKakq3JaXiApWYhdW8P,1680146738,inc,1.92499,12785.52249,12787.44748
va5Pe7djQZAJQ4dBRwdsDqmEqfue5N21GkPfgfAPV8GuAH2FTq8vQ2vKFaVDJJyJUbWxMFUsX8ZCeYDZzUkkgqV,1680146200,dec,-51.366752,12836.889242,12785.52249
5naHnqtwjxuvXScLWeQhLTdLpTryLtnexobpc7MXoqfDoGu8Gcprg4kcdBeaQXjGMwsWW1ZzYNr9geC8JQueKWET,1680146190,dec,-51.386873,12939.652926,12888.266053
5rpKiu8w7pYmrDfQNii45FLngCm5n8GeHNWr7B2MAvXN4Cr2jWJSj6mYfJPrPdo4R424tRQGUQHFBeFL43kkSedx,1680146190,dec,-51.376811,12888.266053,12836.889242
